chart,ptstamp,pvalue,pvalue_norm,id,name,,,,
229,11/12/2008 0:00,1.16667,-0.185631,229,DevTime,,,,
229,11/14/2008 0:00,2.58333,0.432276,229,DevTime,,,,
229,11/15/2008 0:00,9.33333,3.37643,229,DevTime,,,,
229,11/16/2008 0:00,1.5,-0.0402419,229,DevTime,,,,
229,11/17/2008 0:00,3.08333,0.650361,229,DevTime,,,,
229,11/18/2008 0:00,0.0833333,-0.658151,229,DevTime,,,,
229,11/24/2008 0:00,0.75,-0.36737,229,DevTime,,,,
229,11/27/2008 0:00,0.166667,-0.621804,229,DevTime,,,,
229,11/29/2008 0:00,0.25,-0.585456,229,DevTime,,,,
229,11/30/2008 0:00,8.58333,3.0493,229,DevTime,,,,
229,12/1/2008 0:00,0.666667,-0.403718,229,DevTime,,,,
229,12/2/2008 0:00,0.0833333,-0.658151,229,DevTime,,,,
229,12/7/2008 0:00,0.0833333,-0.658151,229,DevTime,,,,
229,12/8/2008 0:00,0.333333,-0.549109,229,DevTime,,,,
229,12/12/2008 0:00,2.08333,0.21419,229,DevTime,,,,
229,12/13/2008 0:00,4.41667,1.23193,229,DevTime,,,,
229,12/14/2008 0:00,4,1.05019,229,DevTime,,,,
229,12/15/2008 0:00,0.25,-0.585456,229,DevTime,,,,
229,12/16/2008 0:00,6.41667,2.10427,229,DevTime,,,,
229,12/17/2008 0:00,0.0833333,-0.658151,229,DevTime,,,,
229,12/22/2008 0:00,0.0833333,-0.658151,229,DevTime,,,,
229,12/23/2008 0:00,0.0833333,-0.658151,229,DevTime,,,,
229,1/13/2009 0:00,0.166667,-0.621804,229,DevTime,,,,
230,3/24/2008 0:00,0.5,-0.371415,230,DevTime,,,,
230,3/25/2008 0:00,2.08333,0.913027,230,DevTime,,,,
230,3/26/2008 0:00,2.41667,1.18344,230,DevTime,,,,
230,3/27/2008 0:00,0.416667,-0.439017,230,DevTime,,,,
230,3/29/2008 0:00,4.83333,3.1439,230,DevTime,,,,
230,3/30/2008 0:00,2,0.845427,230,DevTime,,,,
230,3/31/2008 0:00,0.166667,-0.641824,230,DevTime,,,,
230,4/1/2008 0:00,0.666667,-0.23621,230,DevTime,,,,
230,4/2/2008 0:00,0.25,-0.574222,230,DevTime,,,,
230,4/3/2008 0:00,4.33333,2.73829,230,DevTime,,,,
230,4/4/2008 0:00,0.333333,-0.50662,230,DevTime,,,,
230,4/17/2008 0:00,0.0833333,-0.709427,230,DevTime,,,,
230,4/21/2008 0:00,1.25,0.237006,230,DevTime,,,,
230,4/22/2008 0:00,0.916667,-0.0334032,230,DevTime,,,,
230,4/23/2008 0:00,0.166667,-0.641824,230,DevTime,,,,
230,4/24/2008 0:00,0.75,-0.168608,230,DevTime,,,,
230,4/25/2008 0:00,0.333333,-0.50662,230,DevTime,,,,
230,4/26/2008 0:00,1.91667,0.777827,230,DevTime,,,,
230,5/11/2008 0:00,0.833333,-0.101006,230,DevTime,,,,
230,5/12/2008 0:00,0.166667,-0.641824,230,DevTime,,,,
230,5/13/2008 0:00,0.5,-0.371415,230,DevTime,,,,
230,5/14/2008 0:00,0.166667,-0.641824,230,DevTime,,,,
230,5/15/2008 0:00,0.0833333,-0.709427,230,DevTime,,,,
230,5/20/2008 0:00,0.833333,-0.101006,230,DevTime,,,,
230,5/21/2008 0:00,0.333333,-0.50662,230,DevTime,,,,
230,5/22/2008 0:00,1.08333,0.101799,230,DevTime,,,,
230,5/23/2008 0:00,0.5,-0.371415,230,DevTime,,,,
230,5/25/2008 0:00,1.83333,0.71022,230,DevTime,,,,
230,5/26/2008 0:00,2,0.845427,230,DevTime,,,,
230,5/27/2008 0:00,1.66667,0.57502,230,DevTime,,,,
230,5/28/2008 0:00,2.58333,1.31864,230,DevTime,,,,
230,5/29/2008 0:00,2.25,1.04823,230,DevTime,,,,
230,5/30/2008 0:00,0.583333,-0.303813,230,DevTime,,,,
230,5/31/2008 0:00,0.0833333,-0.709427,230,DevTime,,,,
230,6/2/2008 0:00,0.416667,-0.439017,230,DevTime,,,,
230,6/15/2008 0:00,0.5,-0.371415,230,DevTime,,,,
230,6/17/2008 0:00,0.0833333,-0.709427,230,DevTime,,,,
230,6/18/2008 0:00,1.5,0.439813,230,DevTime,,,,
230,6/19/2008 0:00,1.16667,0.169406,230,DevTime,,,,
230,6/20/2008 0:00,0.333333,-0.50662,230,DevTime,,,,
230,6/21/2008 0:00,1,0.0341989,230,DevTime,,,,
230,6/23/2008 0:00,0.25,-0.574222,230,DevTime,,,,
230,6/29/2008 0:00,0.166667,-0.641824,230,DevTime,,,,
230,7/1/2008 0:00,0.0833333,-0.709427,230,DevTime,,,,
230,7/4/2008 0:00,0.333333,-0.50662,230,DevTime,,,,
230,7/7/2008 0:00,0.75,-0.168608,230,DevTime,,,,
230,7/8/2008 0:00,0.5,-0.371415,230,DevTime,,,,
230,7/9/2008 0:00,0.25,-0.574222,230,DevTime,,,,
230,7/21/2008 0:00,0.25,-0.574222,230,DevTime,,,,
230,7/25/2008 0:00,0.166667,-0.641824,230,DevTime,,,,
230,7/30/2008 0:00,0.0833333,-0.709427,230,DevTime,,,,
230,8/15/2008 0:00,0.0833333,-0.709427,230,DevTime,,,,
230,8/17/2008 0:00,0.25,-0.574222,230,DevTime,,,,
230,8/20/2008 0:00,0.166667,-0.641824,230,DevTime,,,,
230,8/21/2008 0:00,0.166667,-0.641824,230,DevTime,,,,
230,8/23/2008 0:00,0.25,-0.574222,230,DevTime,,,,
230,11/10/2008 0:00,0.0833333,-0.709427,230,DevTime,,,,
230,12/1/2008 0:00,0.0833333,-0.709427,230,DevTime,,,,
230,12/2/2008 0:00,0.0833333,-0.709427,230,DevTime,,,,
230,12/3/2008 0:00,0.0833333,-0.709427,230,DevTime,,,,
230,12/6/2008 0:00,0.0833333,-0.709427,230,DevTime,,,,
230,12/9/2008 0:00,0.0833333,-0.709427,230,DevTime,,,,
230,12/13/2008 0:00,0.0833333,-0.709427,230,DevTime,,,,
230,12/14/2008 0:00,0.25,-0.574222,230,DevTime,,,,
230,12/23/2008 0:00,0.0833333,-0.709427,230,DevTime,,,,
230,1/13/2009 0:00,0.666667,-0.23621,230,DevTime,,,,
230,2/4/2009 0:00,0.25,-0.574222,230,DevTime,,,,
230,2/5/2009 0:00,0.416667,-0.439017,230,DevTime,,,,
230,2/10/2009 0:00,1,0.0341989,230,DevTime,,,,
230,2/11/2009 0:00,3.66667,2.19748,230,DevTime,,,,
230,2/12/2009 0:00,1.58333,0.507413,230,DevTime,,,,
230,2/13/2009 0:00,3.08333,1.72425,230,DevTime,,,,
230,2/14/2009 0:00,3,1.65666,230,DevTime,,,,
230,2/15/2009 0:00,0.5,-0.371415,230,DevTime,,,,
230,2/16/2009 0:00,0.166667,-0.641824,230,DevTime,,,,
230,2/17/2009 0:00,0.416667,-0.439017,230,DevTime,,,,
230,2/18/2009 0:00,0.166667,-0.641824,230,DevTime,,,,
230,2/22/2009 0:00,0.0833333,-0.709427,230,DevTime,,,,
230,2/28/2009 0:00,0.0833333,-0.709427,230,DevTime,,,,
230,3/3/2009 0:00,0.0833333,-0.709427,230,DevTime,,,,
230,3/5/2009 0:00,1.5,0.439813,230,DevTime,,,,
230,3/6/2009 0:00,4.75,3.0763,230,DevTime,,,,
230,3/7/2009 0:00,5.66667,3.81993,230,DevTime,,,,
230,3/9/2009 0:00,2.25,1.04823,230,DevTime,,,,
230,3/10/2009 0:00,3.5,2.06227,230,DevTime,,,,
232,4/25/2007 0:00,0.0833333,-0.957899,232,DevTime,,,,
232,8/23/2007 0:00,0.416667,-0.749995,232,DevTime,,,,
232,8/26/2007 0:00,0.666667,-0.594067,232,DevTime,,,,
232,8/27/2007 0:00,1.83333,0.133595,232,DevTime,,,,
232,8/28/2007 0:00,0.416667,-0.749995,232,DevTime,,,,
232,8/29/2007 0:00,0.25,-0.853947,232,DevTime,,,,
232,8/30/2007 0:00,0.5,-0.698019,232,DevTime,,,,
232,9/3/2007 0:00,3.58333,1.22509,232,DevTime,,,,
232,9/4/2007 0:00,0.25,-0.853947,232,DevTime,,,,
232,9/6/2007 0:00,0.833333,-0.490115,232,DevTime,,,,
232,9/7/2007 0:00,0.5,-0.698019,232,DevTime,,,,
232,9/8/2007 0:00,1.33333,-0.178261,232,DevTime,,,,
232,9/9/2007 0:00,0.833333,-0.490115,232,DevTime,,,,
232,9/10/2007 0:00,2.5,0.549404,232,DevTime,,,,
232,9/11/2007 0:00,0.75,-0.542091,232,DevTime,,,,
232,9/12/2007 0:00,0.583333,-0.646043,232,DevTime,,,,
232,9/13/2007 0:00,0.0833333,-0.957899,232,DevTime,,,,
232,9/16/2007 0:00,0.0833333,-0.957899,232,DevTime,,,,
232,9/18/2007 0:00,1.5,-0.0743072,232,DevTime,,,,
232,9/19/2007 0:00,0.75,-0.542091,232,DevTime,,,,
232,9/20/2007 0:00,0.5,-0.698019,232,DevTime,,,,
232,9/21/2007 0:00,0.0833333,-0.957899,232,DevTime,,,,
232,9/24/2007 0:00,2.16667,0.341503,232,DevTime,,,,
232,9/25/2007 0:00,1.58333,-0.0223333,232,DevTime,,,,
232,9/26/2007 0:00,0.166667,-0.905922,232,DevTime,,,,
232,9/27/2007 0:00,2.41667,0.497431,232,DevTime,,,,
232,9/29/2007 0:00,3.25,1.01719,232,DevTime,,,,
232,9/30/2007 0:00,0.25,-0.853947,232,DevTime,,,,
232,10/1/2007 0:00,0.583333,-0.646043,232,DevTime,,,,
232,10/2/2007 0:00,0.333333,-0.801971,232,DevTime,,,,
232,10/6/2007 0:00,0.0833333,-0.957899,232,DevTime,,,,
232,10/7/2007 0:00,1.83333,0.133595,232,DevTime,,,,
232,10/8/2007 0:00,5.08333,2.16066,232,DevTime,,,,
232,10/9/2007 0:00,3.83333,1.38102,232,DevTime,,,,
232,10/10/2007 0:00,1.5,-0.0743072,232,DevTime,,,,
232,10/11/2007 0:00,2.25,0.393476,232,DevTime,,,,
232,10/12/2007 0:00,0.5,-0.698019,232,DevTime,,,,
232,10/14/2007 0:00,3.91667,1.433,232,DevTime,,,,
232,10/15/2007 0:00,0.583333,-0.646043,232,DevTime,,,,
232,10/19/2007 0:00,0.166667,-0.905922,232,DevTime,,,,
232,10/20/2007 0:00,1.83333,0.133595,232,DevTime,,,,
232,10/21/2007 0:00,0.833333,-0.490115,232,DevTime,,,,
232,10/23/2007 0:00,0.416667,-0.749995,232,DevTime,,,,
232,10/24/2007 0:00,0.5,-0.698019,232,DevTime,,,,
232,10/25/2007 0:00,0.833333,-0.490115,232,DevTime,,,,
232,10/26/2007 0:00,0.25,-0.853947,232,DevTime,,,,
232,10/27/2007 0:00,2.5,0.549404,232,DevTime,,,,
232,10/28/2007 0:00,0.833333,-0.490115,232,DevTime,,,,
232,10/29/2007 0:00,1.08333,-0.334189,232,DevTime,,,,
232,10/30/2007 0:00,4.33333,1.69287,232,DevTime,,,,
232,10/31/2007 0:00,1.16667,-0.282209,232,DevTime,,,,
232,11/3/2007 0:00,0.0833333,-0.957899,232,DevTime,,,,
232,11/4/2007 0:00,0.416667,-0.749995,232,DevTime,,,,
232,11/5/2007 0:00,1.91667,0.185575,232,DevTime,,,,
232,11/6/2007 0:00,0.666667,-0.594067,232,DevTime,,,,
232,11/7/2007 0:00,1.33333,-0.178261,232,DevTime,,,,
232,11/9/2007 0:00,0.0833333,-0.957899,232,DevTime,,,,
232,11/10/2007 0:00,3.33333,1.06916,232,DevTime,,,,
232,11/11/2007 0:00,0.833333,-0.490115,232,DevTime,,,,
232,11/12/2007 0:00,3.16667,0.965214,232,DevTime,,,,
232,11/13/2007 0:00,4.83333,2.00473,232,DevTime,,,,
232,11/14/2007 0:00,0.75,-0.542091,232,DevTime,,,,
232,11/17/2007 0:00,5.5,2.42054,232,DevTime,,,,
232,11/18/2007 0:00,1.5,-0.0743072,232,DevTime,,,,
232,11/19/2007 0:00,0.0833333,-0.957899,232,DevTime,,,,
232,11/20/2007 0:00,2.16667,0.341503,232,DevTime,,,,
232,11/21/2007 0:00,1.83333,0.133595,232,DevTime,,,,
232,11/22/2007 0:00,5,2.10868,232,DevTime,,,,
232,11/23/2007 0:00,2.08333,0.289522,232,DevTime,,,,
232,11/24/2007 0:00,1.83333,0.133595,232,DevTime,,,,
232,11/25/2007 0:00,1.33333,-0.178261,232,DevTime,,,,
232,11/26/2007 0:00,7.33333,3.56401,232,DevTime,,,,
232,11/27/2007 0:00,1.66667,0.0296468,232,DevTime,,,,
232,11/29/2007 0:00,0.916667,-0.438139,232,DevTime,,,,
232,11/30/2007 0:00,1,-0.386163,232,DevTime,,,,
232,12/1/2007 0:00,2.75,0.705332,232,DevTime,,,,
232,12/2/2007 0:00,1.08333,-0.334189,232,DevTime,,,,
232,12/9/2007 0:00,0.166667,-0.905922,232,DevTime,,,,
232,12/11/2007 0:00,0.166667,-0.905922,232,DevTime,,,,
232,12/12/2007 0:00,0.166667,-0.905922,232,DevTime,,,,
232,12/13/2007 0:00,1.41667,-0.126281,232,DevTime,,,,
232,12/14/2007 0:00,4.33333,1.69287,232,DevTime,,,,
232,12/15/2007 0:00,0.166667,-0.905922,232,DevTime,,,,
232,12/16/2007 0:00,0.666667,-0.594067,232,DevTime,,,,
232,12/17/2007 0:00,4.83333,2.00473,232,DevTime,,,,
232,12/18/2007 0:00,0.166667,-0.905922,232,DevTime,,,,
232,12/20/2007 0:00,1.16667,-0.282209,232,DevTime,,,,
232,12/21/2007 0:00,1,-0.386163,232,DevTime,,,,
232,12/22/2007 0:00,3.08333,0.913234,232,DevTime,,,,
232,12/23/2007 0:00,0.0833333,-0.957899,232,DevTime,,,,
232,12/26/2007 0:00,0.916667,-0.438139,232,DevTime,,,,
232,12/27/2007 0:00,0.166667,-0.905922,232,DevTime,,,,
232,12/28/2007 0:00,1.5,-0.0743072,232,DevTime,,,,
232,12/29/2007 0:00,0.416667,-0.749995,232,DevTime,,,,
232,12/30/2007 0:00,1.16667,-0.282209,232,DevTime,,,,
232,1/1/2008 0:00,1.83333,0.133595,232,DevTime,,,,
232,1/2/2008 0:00,1.08333,-0.334189,232,DevTime,,,,
232,1/3/2008 0:00,1.5,-0.0743072,232,DevTime,,,,
232,1/4/2008 0:00,1,-0.386163,232,DevTime,,,,
232,1/5/2008 0:00,0.0833333,-0.957899,232,DevTime,,,,
232,1/7/2008 0:00,1.16667,-0.282209,232,DevTime,,,,
232,1/8/2008 0:00,3.25,1.01719,232,DevTime,,,,
232,1/9/2008 0:00,1.75,0.0816207,232,DevTime,,,,
232,1/10/2008 0:00,4.58333,1.8488,232,DevTime,,,,
232,1/11/2008 0:00,6,2.73239,232,DevTime,,,,
232,1/12/2008 0:00,1.25,-0.230235,232,DevTime,,,,
232,1/13/2008 0:00,4.5,1.79683,232,DevTime,,,,
232,1/14/2008 0:00,3.08333,0.913234,232,DevTime,,,,
232,1/15/2008 0:00,2.5,0.549404,232,DevTime,,,,
232,1/16/2008 0:00,4.33333,1.69287,232,DevTime,,,,
232,1/18/2008 0:00,0.583333,-0.646043,232,DevTime,,,,
232,1/19/2008 0:00,1.41667,-0.126281,232,DevTime,,,,
232,1/20/2008 0:00,0.833333,-0.490115,232,DevTime,,,,
232,1/21/2008 0:00,2.58333,0.601378,232,DevTime,,,,
232,1/22/2008 0:00,0.666667,-0.594067,232,DevTime,,,,
232,1/23/2008 0:00,0.0833333,-0.957899,232,DevTime,,,,
232,1/24/2008 0:00,0.0833333,-0.957899,232,DevTime,,,,
232,1/25/2008 0:00,2.5,0.549404,232,DevTime,,,,
232,1/26/2008 0:00,0.0833333,-0.957899,232,DevTime,,,,
232,1/27/2008 0:00,0.25,-0.853947,232,DevTime,,,,
232,1/29/2008 0:00,1.08333,-0.334189,232,DevTime,,,,
232,1/30/2008 0:00,2.83333,0.757306,232,DevTime,,,,
232,1/31/2008 0:00,1.91667,0.185575,232,DevTime,,,,
232,2/1/2008 0:00,1.16667,-0.282209,232,DevTime,,,,
232,2/2/2008 0:00,1.5,-0.0743072,232,DevTime,,,,
232,2/3/2008 0:00,1.16667,-0.282209,232,DevTime,,,,
232,2/4/2008 0:00,4.08333,1.53695,232,DevTime,,,,
232,2/5/2008 0:00,3.58333,1.22509,232,DevTime,,,,
232,2/6/2008 0:00,1.33333,-0.178261,232,DevTime,,,,
232,2/7/2008 0:00,1.75,0.0816207,232,DevTime,,,,
232,2/8/2008 0:00,1.33333,-0.178261,232,DevTime,,,,
232,2/9/2008 0:00,2.41667,0.497431,232,DevTime,,,,
232,2/10/2008 0:00,6.33333,2.9403,232,DevTime,,,,
232,2/11/2008 0:00,2.41667,0.497431,232,DevTime,,,,
232,2/12/2008 0:00,0.333333,-0.801971,232,DevTime,,,,
232,2/13/2008 0:00,2.75,0.705332,232,DevTime,,,,
232,2/14/2008 0:00,1.41667,-0.126281,232,DevTime,,,,
232,2/15/2008 0:00,2.16667,0.341503,232,DevTime,,,,
232,2/19/2008 0:00,1.41667,-0.126281,232,DevTime,,,,
232,2/20/2008 0:00,1.25,-0.230235,232,DevTime,,,,
232,2/21/2008 0:00,0.583333,-0.646043,232,DevTime,,,,
232,2/22/2008 0:00,0.166667,-0.905922,232,DevTime,,,,
232,2/23/2008 0:00,1.66667,0.0296468,232,DevTime,,,,
232,2/24/2008 0:00,1.66667,0.0296468,232,DevTime,,,,
232,2/25/2008 0:00,2.16667,0.341503,232,DevTime,,,,
232,2/26/2008 0:00,2.83333,0.757306,232,DevTime,,,,
232,2/27/2008 0:00,1.83333,0.133595,232,DevTime,,,,
232,2/28/2008 0:00,1.58333,-0.0223333,232,DevTime,,,,
232,2/29/2008 0:00,1.5,-0.0743072,232,DevTime,,,,
232,3/5/2008 0:00,0.416667,-0.749995,232,DevTime,,,,
232,3/6/2008 0:00,1.25,-0.230235,232,DevTime,,,,
232,3/7/2008 0:00,1.41667,-0.126281,232,DevTime,,,,
232,3/8/2008 0:00,3.08333,0.913234,232,DevTime,,,,
232,3/9/2008 0:00,1.33333,-0.178261,232,DevTime,,,,
232,3/10/2008 0:00,0.916667,-0.438139,232,DevTime,,,,
232,3/11/2008 0:00,2.08333,0.289522,232,DevTime,,,,
232,3/12/2008 0:00,6,2.73239,232,DevTime,,,,
232,3/13/2008 0:00,2,0.237549,232,DevTime,,,,
232,3/14/2008 0:00,0.25,-0.853947,232,DevTime,,,,
232,3/15/2008 0:00,0.166667,-0.905922,232,DevTime,,,,
232,3/16/2008 0:00,2.5,0.549404,232,DevTime,,,,
232,3/17/2008 0:00,0.833333,-0.490115,232,DevTime,,,,
232,3/18/2008 0:00,1.41667,-0.126281,232,DevTime,,,,
232,3/19/2008 0:00,3.75,1.32904,232,DevTime,,,,
232,3/20/2008 0:00,2.25,0.393476,232,DevTime,,,,
232,3/21/2008 0:00,0.0833333,-0.957899,232,DevTime,,,,
232,3/24/2008 0:00,0.583333,-0.646043,232,DevTime,,,,
232,3/25/2008 0:00,2.41667,0.497431,232,DevTime,,,,
232,3/26/2008 0:00,2.5,0.549404,232,DevTime,,,,
232,3/27/2008 0:00,0.5,-0.698019,232,DevTime,,,,
232,3/29/2008 0:00,4.91667,2.05671,232,DevTime,,,,
232,3/30/2008 0:00,2.08333,0.289522,232,DevTime,,,,
232,3/31/2008 0:00,0.166667,-0.905922,232,DevTime,,,,
232,4/1/2008 0:00,0.666667,-0.594067,232,DevTime,,,,
232,4/2/2008 0:00,0.25,-0.853947,232,DevTime,,,,
232,4/3/2008 0:00,4.33333,1.69287,232,DevTime,,,,
232,4/4/2008 0:00,0.333333,-0.801971,232,DevTime,,,,
232,4/17/2008 0:00,0.166667,-0.905922,232,DevTime,,,,
232,4/21/2008 0:00,1.33333,-0.178261,232,DevTime,,,,
232,4/22/2008 0:00,0.916667,-0.438139,232,DevTime,,,,
232,4/23/2008 0:00,0.166667,-0.905922,232,DevTime,,,,
232,4/24/2008 0:00,0.75,-0.542091,232,DevTime,,,,
232,4/25/2008 0:00,0.666667,-0.594067,232,DevTime,,,,
232,4/26/2008 0:00,1.91667,0.185575,232,DevTime,,,,
232,5/11/2008 0:00,0.833333,-0.490115,232,DevTime,,,,
232,5/12/2008 0:00,0.25,-0.853947,232,DevTime,,,,
232,5/13/2008 0:00,0.5,-0.698019,232,DevTime,,,,
232,5/14/2008 0:00,0.166667,-0.905922,232,DevTime,,,,
232,5/15/2008 0:00,0.166667,-0.905922,232,DevTime,,,,
232,5/16/2008 0:00,0.416667,-0.749995,232,DevTime,,,,
232,5/17/2008 0:00,1.83333,0.133595,232,DevTime,,,,
232,5/20/2008 0:00,0.916667,-0.438139,232,DevTime,,,,
232,5/21/2008 0:00,0.333333,-0.801971,232,DevTime,,,,
232,5/22/2008 0:00,1.08333,-0.334189,232,DevTime,,,,
232,5/23/2008 0:00,0.583333,-0.646043,232,DevTime,,,,
232,5/24/2008 0:00,0.75,-0.542091,232,DevTime,,,,
232,5/25/2008 0:00,1.83333,0.133595,232,DevTime,,,,
232,5/26/2008 0:00,4.08333,1.53695,232,DevTime,,,,
232,5/27/2008 0:00,1.66667,0.0296468,232,DevTime,,,,
232,5/28/2008 0:00,2.83333,0.757306,232,DevTime,,,,
232,5/29/2008 0:00,2.25,0.393476,232,DevTime,,,,
232,5/30/2008 0:00,0.583333,-0.646043,232,DevTime,,,,
232,5/31/2008 0:00,0.0833333,-0.957899,232,DevTime,,,,
232,6/2/2008 0:00,1,-0.386163,232,DevTime,,,,
232,6/3/2008 0:00,0.333333,-0.801971,232,DevTime,,,,
232,6/4/2008 0:00,0.916667,-0.438139,232,DevTime,,,,
232,6/5/2008 0:00,0.25,-0.853947,232,DevTime,,,,
232,6/6/2008 0:00,2.16667,0.341503,232,DevTime,,,,
232,6/7/2008 0:00,0.833333,-0.490115,232,DevTime,,,,
232,6/8/2008 0:00,2.58333,0.601378,232,DevTime,,,,
232,6/9/2008 0:00,0.333333,-0.801971,232,DevTime,,,,
232,6/10/2008 0:00,0.333333,-0.801971,232,DevTime,,,,
232,6/12/2008 0:00,0.333333,-0.801971,232,DevTime,,,,
232,6/13/2008 0:00,1.66667,0.0296468,232,DevTime,,,,
232,6/15/2008 0:00,1.08333,-0.334189,232,DevTime,,,,
232,6/16/2008 0:00,1.75,0.0816207,232,DevTime,,,,
232,6/17/2008 0:00,0.333333,-0.801971,232,DevTime,,,,
232,6/18/2008 0:00,1.5,-0.0743072,232,DevTime,,,,
232,6/19/2008 0:00,2,0.237549,232,DevTime,,,,
232,6/20/2008 0:00,1.33333,-0.178261,232,DevTime,,,,
232,6/21/2008 0:00,1.33333,-0.178261,232,DevTime,,,,
232,6/23/2008 0:00,2.91667,0.809286,232,DevTime,,,,
232,6/24/2008 0:00,2.08333,0.289522,232,DevTime,,,,
232,6/26/2008 0:00,1.5,-0.0743072,232,DevTime,,,,
232,6/29/2008 0:00,1.16667,-0.282209,232,DevTime,,,,
232,6/30/2008 0:00,0.166667,-0.905922,232,DevTime,,,,
232,7/1/2008 0:00,4.08333,1.53695,232,DevTime,,,,
232,7/2/2008 0:00,3.25,1.01719,232,DevTime,,,,
232,7/3/2008 0:00,2.41667,0.497431,232,DevTime,,,,
232,7/4/2008 0:00,2.5,0.549404,232,DevTime,,,,
232,7/5/2008 0:00,0.833333,-0.490115,232,DevTime,,,,
232,7/6/2008 0:00,0.75,-0.542091,232,DevTime,,,,
232,7/7/2008 0:00,0.833333,-0.490115,232,DevTime,,,,
232,7/8/2008 0:00,4.25,1.6409,232,DevTime,,,,
232,7/9/2008 0:00,1.16667,-0.282209,232,DevTime,,,,
232,7/10/2008 0:00,1.91667,0.185575,232,DevTime,,,,
232,7/11/2008 0:00,3.83333,1.38102,232,DevTime,,,,
232,7/12/2008 0:00,0.5,-0.698019,232,DevTime,,,,
232,7/13/2008 0:00,0.5,-0.698019,232,DevTime,,,,
232,7/14/2008 0:00,3.08333,0.913234,232,DevTime,,,,
232,7/15/2008 0:00,2.66667,0.653358,232,DevTime,,,,
232,7/16/2008 0:00,3.08333,0.913234,232,DevTime,,,,
232,7/17/2008 0:00,0.25,-0.853947,232,DevTime,,,,
232,7/21/2008 0:00,0.916667,-0.438139,232,DevTime,,,,
232,7/22/2008 0:00,0.583333,-0.646043,232,DevTime,,,,
232,7/23/2008 0:00,0.25,-0.853947,232,DevTime,,,,
232,7/24/2008 0:00,0.25,-0.853947,232,DevTime,,,,
232,7/25/2008 0:00,1.41667,-0.126281,232,DevTime,,,,
232,7/27/2008 0:00,0.25,-0.853947,232,DevTime,,,,
232,7/28/2008 0:00,1.91667,0.185575,232,DevTime,,,,
232,7/29/2008 0:00,3,0.86126,232,DevTime,,,,
232,7/30/2008 0:00,1.58333,-0.0223333,232,DevTime,,,,
232,7/31/2008 0:00,0.5,-0.698019,232,DevTime,,,,
232,8/1/2008 0:00,0.166667,-0.905922,232,DevTime,,,,
232,8/4/2008 0:00,0.666667,-0.594067,232,DevTime,,,,
232,8/8/2008 0:00,0.0833333,-0.957899,232,DevTime,,,,
232,8/9/2008 0:00,0.333333,-0.801971,232,DevTime,,,,
232,8/10/2008 0:00,0.0833333,-0.957899,232,DevTime,,,,
232,8/15/2008 0:00,0.833333,-0.490115,232,DevTime,,,,
232,8/16/2008 0:00,0.583333,-0.646043,232,DevTime,,,,
232,8/17/2008 0:00,4.83333,2.00473,232,DevTime,,,,
232,8/18/2008 0:00,0.5,-0.698019,232,DevTime,,,,
232,8/19/2008 0:00,1.33333,-0.178261,232,DevTime,,,,
232,8/20/2008 0:00,0.833333,-0.490115,232,DevTime,,,,
232,8/21/2008 0:00,3.16667,0.965214,232,DevTime,,,,
232,8/22/2008 0:00,1.83333,0.133595,232,DevTime,,,,
232,8/23/2008 0:00,2.41667,0.497431,232,DevTime,,,,
232,8/24/2008 0:00,2.33333,0.44545,232,DevTime,,,,
232,8/25/2008 0:00,0.166667,-0.905922,232,DevTime,,,,
232,8/28/2008 0:00,0.0833333,-0.957899,232,DevTime,,,,
232,8/31/2008 0:00,2.75,0.705332,232,DevTime,,,,
232,9/1/2008 0:00,0.916667,-0.438139,232,DevTime,,,,
232,9/7/2008 0:00,2.41667,0.497431,232,DevTime,,,,
232,9/8/2008 0:00,1.33333,-0.178261,232,DevTime,,,,
232,9/9/2008 0:00,0.833333,-0.490115,232,DevTime,,,,
232,9/11/2008 0:00,0.0833333,-0.957899,232,DevTime,,,,
232,9/13/2008 0:00,2,0.237549,232,DevTime,,,,
232,9/14/2008 0:00,2.91667,0.809286,232,DevTime,,,,
232,9/16/2008 0:00,0.666667,-0.594067,232,DevTime,,,,
232,9/17/2008 0:00,0.416667,-0.749995,232,DevTime,,,,
232,9/18/2008 0:00,0.166667,-0.905922,232,DevTime,,,,
232,9/19/2008 0:00,0.75,-0.542091,232,DevTime,,,,
232,9/20/2008 0:00,0.333333,-0.801971,232,DevTime,,,,
232,9/21/2008 0:00,0.25,-0.853947,232,DevTime,,,,
232,9/24/2008 0:00,1.91667,0.185575,232,DevTime,,,,
232,9/25/2008 0:00,0.583333,-0.646043,232,DevTime,,,,
232,9/26/2008 0:00,0.583333,-0.646043,232,DevTime,,,,
232,9/27/2008 0:00,8.91667,4.55156,232,DevTime,,,,
232,9/28/2008 0:00,2.41667,0.497431,232,DevTime,,,,
232,9/29/2008 0:00,0.416667,-0.749995,232,DevTime,,,,
232,9/30/2008 0:00,0.916667,-0.438139,232,DevTime,,,,
232,10/1/2008 0:00,0.75,-0.542091,232,DevTime,,,,
232,10/2/2008 0:00,0.25,-0.853947,232,DevTime,,,,
232,10/3/2008 0:00,2.16667,0.341503,232,DevTime,,,,
232,10/4/2008 0:00,6.33333,2.9403,232,DevTime,,,,
232,10/5/2008 0:00,5.16667,2.21264,232,DevTime,,,,
232,10/6/2008 0:00,1.5,-0.0743072,232,DevTime,,,,
