# W: 60, PAA: 8, A: 7, S: noreduction
10,0.01103333333333334,0.08573333333333333,90185,2684
50,0.003366666666666629,0.007433333333333292,111184,11178
125,8.333333333333526E-4,0.0024333333333332874,153175,32330
250,4.999999999999449E-4,0.0015333333333333865,190861,59377
500,3.333333333332966E-4,7.000000000000339E-4,246077,144402
750,3.333333333332966E-4,1.9999999999997797E-4,353877,260443
1000,3.666666666666263E-4,1.666666666666483E-4,363472,286869
10,0.022399999999999975,0.08330000000000004,90781,2609
50,0.0017333333333333645,0.015599999999999947,113592,16057
125,9.333333333333416E-4,0.00886666666666669,146825,31841
250,8.333333333333526E-4,0.0017333333333333645,203517,77252
500,7.000000000000339E-4,0.0011666666666666492,272793,156155
750,4.6666666666661527E-4,3.9999999999995595E-4,353307,198416
1000,4.999999999999449E-4,1.9999999999997797E-4,398457,290356
10,0.013866666666666694,0.08976666666666666,88425,3535
50,0.0016666666666667052,0.011833333333333362,113347,11176
125,6.666666666667043E-4,0.0026333333333333764,149786,40592
250,5.333333333333856E-4,0.0021999999999999797,190955,61899
500,4.333333333332856E-4,0.0011333333333333195,279182,124713
750,3.9999999999995595E-4,2.666666666666373E-4,358037,192419
1000,2.666666666666373E-4,5.333333333333856E-4,405873,299697
10,0.013566666666666616,0.04139999999999999,87997,2380
50,0.0020333333333333314,0.007499999999999951,114282,13495
125,6.666666666667043E-4,0.0034333333333332883,163104,30307
250,6.666666666667043E-4,0.0023999999999999577,203895,59383
500,5.666666666667153E-4,4.333333333332856E-4,278347,120166
750,4.999999999999449E-4,2.9999999999996696E-4,361514,221818
1000,6.000000000000449E-4,2.666666666666373E-4,388224,261428
10,0.015199999999999991,0.055466666666666664,88176,2491
50,0.0016000000000000458,0.01636666666666664,111300,14765
125,8.333333333333526E-4,0.0036000000000000476,146500,29211
250,3.666666666666263E-4,0.0019333333333333425,199275,78277
500,3.666666666666263E-4,7.000000000000339E-4,268564,142338
750,2.9999999999996696E-4,5.666666666667153E-4,342029,183585
1000,2.666666666666373E-4,1.9999999999997797E-4,391156,251104
10,0.008233333333333315,0.038866666666666716,88080,3292
50,0.0014333333333332865,0.01759999999999995,110584,12521
125,4.6666666666661527E-4,0.00546666666666662,148336,31221
250,7.333333333333636E-4,0.0012999999999999678,199994,61055
500,3.9999999999995595E-4,0.0010666666666666602,258954,117121
750,3.666666666666263E-4,4.999999999999449E-4,344519,188853
1000,1.666666666666483E-4,1.9999999999997797E-4,406565,287970
10,0.02080000000000004,0.12460000000000004,88730,2570
50,0.0020999999999999908,0.022866666666666702,109361,13561
125,4.999999999999449E-4,0.009266666666666645,144549,29367
250,3.333333333332966E-4,8.666666666666822E-4,206085,60695
500,4.6666666666661527E-4,0.0010000000000000009,266642,151907
750,3.9999999999995595E-4,1.3333333333331865E-4,339758,239444
1000,3.666666666666263E-4,3.9999999999995595E-4,440275,287076
10,0.017299999999999982,0.08223333333333338,92254,3457
50,0.0018666666666666831,0.01426666666666665,121077,15492
125,9.000000000000119E-4,0.005133333333333323,150836,45228
250,6.000000000000449E-4,0.0029333333333333433,216013,62580
500,6.000000000000449E-4,7.000000000000339E-4,254672,155267
750,6.333333333333746E-4,2.666666666666373E-4,345294,191164
1000,4.333333333332856E-4,2.9999999999996696E-4,395675,256852
10,0.02313333333333334,0.17476666666666663,96263,3376
50,0.0014666666666666162,0.01103333333333334,133983,25213
125,7.333333333333636E-4,0.003766666666666696,146757,46037
250,4.333333333332856E-4,0.0012999999999999678,209885,69464
500,4.6666666666661527E-4,7.333333333333636E-4,294464,143739
750,4.333333333332856E-4,5.666666666667153E-4,345092,193954
1000,4.6666666666661527E-4,2.9999999999996696E-4,413553,297916
10,0.014633333333333387,0.07806666666666662,94547,2668
50,0.0015333333333333865,0.03083333333333338,120217,13642
125,9.000000000000119E-4,0.006166666666666654,150591,44855
250,5.333333333333856E-4,0.0017000000000000348,205519,67099
500,3.666666666666263E-4,9.333333333333416E-4,271147,148819
750,4.333333333332856E-4,6.000000000000449E-4,366910,206477
1000,4.6666666666661527E-4,7.666666666666933E-4,408609,291129
