NOREDUCTION,45,7,5,0.2,0.167,0.2,0.09989999999999999,0.2322333333333333,25261,122,2483
NOREDUCTION,45,7,5,0.25,0.167,0.25,0.16410000000000002,0.28923333333333334,26089,105,2603
NOREDUCTION,40,6,5,0.3,0.167,0.3,0.20506666666666662,0.33653333333333335,20453,86,2400
NOREDUCTION,30,6,4,0.35,0.167,0.35,0.25916666666666666,0.36806666666666665,6408,20,2509
NOREDUCTION,30,6,4,0.4,0.167,0.4,0.3327333333333333,0.39490000000000003,6427,20,2337
NOREDUCTION,60,7,7,0.0,0.167,0.0,8.000000000000229E-4,0.015433333333333299,29030,160,2479
NOREDUCTION,55,6,4,0.05,0.167,0.05,0.02949999999999997,0.043366666666666664,20376,105,2585
NOREDUCTION,50,6,5,0.1,0.167,0.1,0.038000000000000034,0.1028,21330,102,2735
NOREDUCTION,50,6,5,0.15,0.167,0.15,0.07336666666666669,0.1822666666666667,20920,108,2469
NOREDUCTION,45,7,5,0.2,0.167,0.2,0.09919999999999995,0.23216666666666663,25577,104,2796
NOREDUCTION,45,7,5,0.25,0.167,0.25,0.1624,0.2898666666666667,25616,123,2526
NOREDUCTION,40,6,5,0.3,0.167,0.3,0.20376666666666665,0.33573333333333333,20801,142,2483
NOREDUCTION,30,6,4,0.35,0.167,0.35,0.2638666666666667,0.3627,6390,20,2454
NOREDUCTION,30,6,4,0.4,0.167,0.4,0.3300333333333333,0.39183333333333337,6422,20,2399
NOREDUCTION,60,7,7,0.0,0.167,0.0,0.0012666666666666382,0.015599999999999947,29630,124,2567
NOREDUCTION,55,6,4,0.05,0.167,0.05,0.02733333333333332,0.042300000000000004,20455,92,2519
NOREDUCTION,50,6,5,0.1,0.167,0.1,0.03966666666666663,0.10299999999999998,21183,109,2534
NOREDUCTION,50,6,5,0.15,0.167,0.15,0.06923333333333337,0.18059999999999998,21138,155,2612
NOREDUCTION,45,7,5,0.2,0.167,0.2,0.09893333333333332,0.23429999999999995,25628,121,2524
NOREDUCTION,45,7,5,0.25,0.167,0.25,0.16643333333333332,0.28890000000000005,25642,103,2573
NOREDUCTION,40,6,5,0.3,0.167,0.3,0.20706666666666662,0.3391666666666666,20757,100,2419
NOREDUCTION,30,6,4,0.35,0.167,0.35,0.2624333333333333,0.3599333333333333,6260,20,2519
NOREDUCTION,30,6,4,0.4,0.167,0.4,0.32663333333333333,0.39046666666666663,6342,20,2532
NOREDUCTION,60,7,7,0.0,0.167,0.0,9.333333333333416E-4,0.015499999999999958,30073,119,2458
NOREDUCTION,55,6,4,0.05,0.167,0.05,0.028800000000000048,0.0420666666666667,20574,94,2661
NOREDUCTION,50,6,5,0.1,0.167,0.1,0.040133333333333354,0.10326666666666662,21405,104,2413
NOREDUCTION,50,6,5,0.15,0.167,0.15,0.07179999999999997,0.1842666666666667,21434,144,2535
NOREDUCTION,45,7,5,0.2,0.167,0.2,0.09883333333333333,0.23619999999999997,25732,113,2454
NOREDUCTION,45,7,5,0.25,0.167,0.25,0.16326666666666667,0.2880666666666667,25786,102,2471
NOREDUCTION,40,6,5,0.3,0.167,0.3,0.2077,0.33430000000000004,20410,98,2356
NOREDUCTION,30,6,4,0.35,0.167,0.35,0.2593,0.36983333333333335,6380,21,2336
NOREDUCTION,30,6,4,0.4,0.167,0.4,0.32933333333333337,0.39136666666666664,6280,20,2314
NOREDUCTION,60,7,7,0.0,0.167,0.0,0.0010000000000000009,0.015233333333333321,29085,162,2955
NOREDUCTION,55,6,4,0.05,0.167,0.05,0.0295333333333333,0.04266666666666663,20095,108,2702
NOREDUCTION,50,6,5,0.1,0.167,0.1,0.040200000000000014,0.10226666666666662,21067,98,3071
NOREDUCTION,50,6,5,0.15,0.167,0.15,0.07273333333333332,0.18376666666666663,21229,105,2473
NOREDUCTION,45,7,5,0.2,0.167,0.2,0.09796666666666665,0.23363333333333336,25391,150,2469
NOREDUCTION,45,7,5,0.25,0.167,0.25,0.1613,0.2885333333333333,25585,114,2408
NOREDUCTION,40,6,5,0.3,0.167,0.3,0.20996666666666663,0.3396666666666667,20121,86,2624
NOREDUCTION,30,6,4,0.35,0.167,0.35,0.26583333333333337,0.3641333333333333,6264,21,2356
NOREDUCTION,30,6,4,0.4,0.167,0.4,0.3289333333333333,0.3927333333333334,6349,21,2314
