# W: 60, PAA: 7, A: 7, S: noreduction
10.0,0.05606666666666671,0.07563333333333333,126929,2530,34405
15.0,0.09466666666666668,0.1590666666666667,129098,2414,29982
20.0,0.1277666666666667,0.21473333333333333,122855,2288,30161
25.0,0.1852666666666667,0.27013333333333334,131747,2128,32662
30.0,0.2623333333333333,0.31886666666666663,125862,2216,34160
35.0,0.3206,0.3562333333333333,127415,2140,33798
40.0,0.40669999999999995,0.4066666666666666,134837,2210,35114
45.0,0.47896666666666665,0.42323333333333335,137911,2414,32656
50.0,0.5522,0.48950000000000005,128028,2234,31173
55.0,0.6082333333333334,0.49973333333333336,120796,2298,27997
60.0,0.6499666666666667,0.5660333333333334,131335,2264,29991
10.0,0.06379999999999997,0.07866666666666666,131009,2321,35138
15.0,0.09706666666666663,0.15673333333333328,135661,2391,35839
20.0,0.13706666666666667,0.21389999999999998,126373,2364,35628
25.0,0.19430000000000003,0.2836666666666666,142872,2391,35373
30.0,0.25570000000000004,0.3190666666666667,133335,2454,32607
35.0,0.3169666666666666,0.3694333333333333,126269,2475,33745
40.0,0.41390000000000005,0.3885333333333333,125746,2553,33317
45.0,0.48063333333333336,0.43623333333333336,140748,2443,35723
50.0,0.5474,0.47596666666666665,143111,2416,34365
55.0,0.6079666666666667,0.5333666666666667,133471,2411,31076
60.0,0.6438333333333333,0.5908666666666667,131583,2352,25692
10.0,0.0601666666666667,0.07350000000000001,137556,2257,32182
15.0,0.09473333333333334,0.15400000000000003,121193,2249,30068
20.0,0.13736666666666664,0.2156,129159,2354,36366
25.0,0.1918333333333333,0.27423333333333333,128939,2248,30723
30.0,0.2611,0.3245,119052,2349,30397
35.0,0.3338,0.35753333333333337,135591,2352,28448
40.0,0.4143,0.39803333333333335,116964,2207,29116
45.0,0.48760000000000003,0.4165333333333333,133716,2368,27114
50.0,0.5532333333333334,0.4680333333333333,133663,2119,33945
55.0,0.6086333333333334,0.5537000000000001,137668,2395,26867
60.0,0.6463333333333333,0.5771,133766,2151,29063
10.0,0.06126666666666669,0.07656666666666667,145688,2173,34966
15.0,0.0960333333333333,0.15436666666666665,122627,2225,38043
20.0,0.13896666666666668,0.21506666666666663,140113,2323,35774
25.0,0.19410000000000005,0.27549999999999997,134989,2301,37723
30.0,0.2591333333333333,0.3183,131710,2369,35546
35.0,0.32643333333333335,0.3615666666666667,134257,2442,30283
40.0,0.4082,0.3906333333333334,131739,2225,35309
45.0,0.4821,0.4372666666666667,126874,2413,31004
50.0,0.5408999999999999,0.46953333333333336,130092,2153,33236
55.0,0.6077,0.5441333333333334,140336,2405,31907
60.0,0.6437999999999999,0.5974666666666666,134918,2295,29265
10.0,0.0581666666666667,0.07440000000000002,133096,2219,34574
15.0,0.09316666666666662,0.15869999999999995,136112,2393,33320
20.0,0.13870000000000005,0.21550000000000002,122933,2311,32395
25.0,0.19653333333333334,0.27323333333333333,131258,2352,39110
30.0,0.2524666666666666,0.3200333333333333,139340,2376,37315
35.0,0.3180666666666667,0.3602666666666666,135660,2433,35886
40.0,0.40859999999999996,0.40603333333333336,153655,2447,34413
45.0,0.49460000000000004,0.4351666666666667,141312,2334,32503
