100,4,3,0.49333333333333335,0.5066666666666666
100,4,4,0.6933333333333334,0.30666666666666664
100,4,5,0.74,0.26
100,4,6,0.7733333333333333,0.22666666666666668
100,4,7,0.6466666666666666,0.3533333333333334
100,4,8,0.7466666666666667,0.2533333333333333
100,4,9,0.78,0.21999999999999997
100,4,10,0.7466666666666667,0.2533333333333333
100,4,11,0.7666666666666667,0.23333333333333328
100,4,12,0.78,0.21999999999999997
100,4,13,0.7533333333333333,0.2466666666666667
100,4,14,0.7266666666666667,0.2733333333333333
100,4,15,0.82,0.18000000000000005
100,4,16,0.7466666666666667,0.2533333333333333
100,6,3,0.7066666666666667,0.29333333333333333
100,6,4,0.8133333333333334,0.18666666666666665
100,6,5,0.8133333333333334,0.18666666666666665
100,6,6,0.8333333333333334,0.16666666666666663
100,6,7,0.6933333333333334,0.30666666666666664
100,6,8,0.76,0.24
100,6,9,0.74,0.26
100,6,10,0.86,0.14
100,6,11,0.8533333333333334,0.1466666666666666
100,6,12,0.7933333333333333,0.20666666666666667
100,6,13,0.74,0.26
100,6,14,0.8266666666666667,0.17333333333333334
100,6,15,0.8066666666666666,0.19333333333333336
100,6,16,0.86,0.14
100,8,3,0.72,0.28
100,8,4,0.7666666666666667,0.23333333333333328
100,8,5,0.86,0.14
100,8,6,0.8266666666666667,0.17333333333333334
100,8,7,0.7333333333333333,0.2666666666666667
100,8,8,0.8466666666666667,0.15333333333333332
100,8,9,0.7666666666666667,0.23333333333333328
100,8,10,0.86,0.14
100,8,11,0.8466666666666667,0.15333333333333332
100,8,12,0.8533333333333334,0.1466666666666666
100,8,13,0.8466666666666667,0.15333333333333332
100,8,14,0.8533333333333334,0.1466666666666666
100,8,15,0.8733333333333333,0.1266666666666667
100,8,16,0.88,0.12
100,10,3,0.6866666666666666,0.31333333333333335
100,10,4,0.6933333333333334,0.30666666666666664
100,10,5,0.8266666666666667,0.17333333333333334
100,10,6,0.8066666666666666,0.19333333333333336
100,10,7,0.6866666666666666,0.31333333333333335
100,10,8,0.74,0.26
100,10,9,0.82,0.18000000000000005
100,10,10,0.8666666666666667,0.1333333333333333
100,10,11,0.86,0.14
100,10,12,0.8466666666666667,0.15333333333333332
100,10,13,0.7733333333333333,0.22666666666666668
100,10,14,0.7866666666666666,0.21333333333333337
100,10,15,0.86,0.14
100,10,16,0.88,0.12
100,12,3,0.7,0.30000000000000004
100,12,4,0.7,0.30000000000000004
100,12,5,0.8866666666666667,0.11333333333333329
100,12,6,0.8733333333333333,0.1266666666666667
100,12,7,0.8866666666666667,0.11333333333333329
100,12,8,0.78,0.21999999999999997
100,12,9,0.78,0.21999999999999997
100,12,10,0.8333333333333334,0.16666666666666663
100,12,11,0.8466666666666667,0.15333333333333332
100,12,12,0.8533333333333334,0.1466666666666666
100,12,13,0.8066666666666666,0.19333333333333336
100,12,14,0.8466666666666667,0.15333333333333332
100,12,15,0.8266666666666667,0.17333333333333334
100,12,16,0.8933333333333333,0.10666666666666669
100,14,3,0.6533333333333333,0.3466666666666667
100,14,4,0.7133333333333334,0.2866666666666666
100,14,5,0.84,0.16000000000000003
100,14,6,0.8666666666666667,0.1333333333333333
100,14,7,0.8133333333333334,0.18666666666666665
100,14,8,0.7933333333333333,0.20666666666666667
100,14,9,0.8133333333333334,0.18666666666666665
100,14,10,0.8666666666666667,0.1333333333333333
100,14,11,0.82,0.18000000000000005
100,14,12,0.82,0.18000000000000005
100,14,13,0.8533333333333334,0.1466666666666666
100,14,14,0.8333333333333334,0.16666666666666663
100,14,15,0.7866666666666666,0.21333333333333337
100,14,16,0.8066666666666666,0.19333333333333336
100,16,3,0.8466666666666667,0.15333333333333332
100,16,4,0.7266666666666667,0.2733333333333333
100,16,5,0.8333333333333334,0.16666666666666663
100,16,6,0.8133333333333334,0.18666666666666665
100,16,7,0.7933333333333333,0.20666666666666667
100,16,8,0.8733333333333333,0.1266666666666667
100,16,9,0.8666666666666667,0.1333333333333333
100,16,10,0.8266666666666667,0.17333333333333334
100,16,11,0.78,0.21999999999999997
100,16,12,0.82,0.18000000000000005
100,16,13,0.8266666666666667,0.17333333333333334
100,16,14,0.8066666666666666,0.19333333333333336
100,16,15,0.82,0.18000000000000005
100,16,16,0.8333333333333334,0.16666666666666663
100,18,3,0.7666666666666667,0.23333333333333328
100,18,4,0.84,0.16000000000000003
100,18,5,0.9066666666666666,0.09333333333333338
