# W: 60, PAA: 7, A: 7, S: noreduction
10,0.011333333333333306,0.11646666666666672,75383,187,2416
50,0.0032333333333333103,0.03423333333333334,85786,406,13023
125,0.0021999999999999797,0.009166666666666656,110094,870,33950
250,0.0010333333333333306,0.0016666666666667052,206546,1804,66121
500,8.333333333333526E-4,4.6666666666661527E-4,141041,3590,126490
750,7.666666666666933E-4,5.333333333333856E-4,168557,5351,210633
1000,8.333333333333526E-4,2.666666666666373E-4,228078,9406,289606
10,0.0038333333333333552,0.08476666666666666,77099,79,2636
50,8.333333333333526E-4,0.011199999999999988,87318,365,15392
125,0.0012666666666666382,0.0038333333333333552,107532,964,32484
250,9.666666666666712E-4,0.0018000000000000238,114735,1803,62605
500,9.000000000000119E-4,0.0015333333333333865,193600,3516,203355
750,0.0010000000000000009,5.666666666667153E-4,243146,7596,188946
1000,9.333333333333416E-4,5.333333333333856E-4,164623,7147,238610
10,0.010299999999999976,0.06489999999999996,75442,77,2197
50,8.333333333333526E-4,0.017933333333333357,85028,348,11470
125,0.0011333333333333195,0.0043333333333333,107488,870,33042
250,0.0011666666666666492,0.0021999999999999797,119909,1829,75746
500,6.000000000000449E-4,6.000000000000449E-4,163899,3640,184007
750,6.333333333333746E-4,2.3333333333330764E-4,174543,5739,208502
1000,8.666666666666822E-4,1.666666666666483E-4,171249,7425,284127
10,0.010066666666666668,0.08476666666666666,75128,78,2410
50,0.0012666666666666382,0.02310000000000001,87422,369,13588
125,0.0016000000000000458,0.0038000000000000256,98156,953,31888
250,0.0010333333333333306,0.0010666666666666602,114476,1840,60052
500,6.333333333333746E-4,0.0017000000000000348,120054,3504,117261
750,6.666666666667043E-4,3.9999999999995595E-4,145060,5018,163219
1000,5.666666666667153E-4,2.666666666666373E-4,143682,6931,232160
10,0.007199999999999984,0.05693333333333328,71341,79,1959
50,0.0014666666666666162,0.031399999999999983,82315,347,10638
125,9.333333333333416E-4,0.0029000000000000137,91437,862,29068
250,6.000000000000449E-4,0.0015666666666667162,102624,1803,53601
500,6.666666666667043E-4,6.333333333333746E-4,115009,3502,114255
750,5.333333333333856E-4,3.9999999999995595E-4,134529,5127,166849
1000,5.666666666667153E-4,5.333333333333856E-4,149166,6631,230980
10,0.0071666666666666545,0.0695,72553,85,2145
50,0.0026000000000000467,0.03746666666666665,81491,356,10725
125,0.0014333333333332865,0.0036333333333333773,87918,880,24351
250,0.0014999999999999458,0.0020333333333333314,107502,1666,54250
500,0.0011666666666666492,0.0013333333333332975,118371,3440,110896
750,8.000000000000229E-4,5.333333333333856E-4,131651,5217,171069
1000,6.000000000000449E-4,2.666666666666373E-4,145316,7041,220846
10,0.011266666666666647,0.10536666666666672,71960,76,2293
50,0.0014333333333332865,0.017100000000000004,82949,359,10609
125,0.0010333333333333306,0.0028333333333333544,90865,850,25853
250,5.666666666667153E-4,0.002566666666666717,105700,1746,49417
500,8.000000000000229E-4,0.0011333333333333195,115996,3488,106693
750,0.0011666666666666492,3.9999999999995595E-4,138875,5322,159456
1000,8.000000000000229E-4,4.333333333332856E-4,148398,7033,225566
10,0.006166666666666654,0.03159999999999996,72258,85,2276
50,0.002266666666666639,0.011666666666666714,81406,359,9600
125,0.0010666666666666602,0.005233333333333312,89391,867,26277
250,8.000000000000229E-4,0.002666666666666706,101907,1810,56935
500,0.0010000000000000009,9.666666666666712E-4,119181,3531,107353
750,9.000000000000119E-4,7.666666666666933E-4,129965,5029,156654
1000,0.0010333333333333306,6.666666666667043E-4,143220,6767,223982
10,0.026000000000000023,0.12806666666666666,71235,70,2151
50,0.0018000000000000238,0.011833333333333362,80991,363,10498
125,0.0010000000000000009,0.006433333333333291,89229,860,24074
250,9.333333333333416E-4,0.002066666666666661,106415,1738,58901
500,7.000000000000339E-4,3.333333333332966E-4,116226,3576,105461
750,6.000000000000449E-4,5.333333333333856E-4,141582,5247,164161
1000,5.333333333333856E-4,2.666666666666373E-4,152013,6999,221895
10,0.006433333333333291,0.08023333333333338,71719,86,2269
50,0.003166666666666651,0.026499999999999968,81997,360,10358
125,0.0019000000000000128,0.006266666666666643,91164,900,26667
250,0.0012999999999999678,0.0028333333333333544,103846,1774,58154
500,6.666666666667043E-4,7.000000000000339E-4,115911,3501,108435
750,0.0010666666666666602,3.333333333332966E-4,133614,5343,164821
1000,6.666666666667043E-4,2.666666666666373E-4,149984,6921,208457
