# W: 60, PAA: 7, A: 7, S: noreduction
10,0.011800000000000033,0.0840333333333333,114852,362,5197
50,0.0012666666666666382,0.00666666666666671,126126,532,25146
125,0.0020333333333333314,0.007133333333333325,146400,1281,64611
250,0.0012999999999999678,0.0014333333333332865,175261,2687,130328
500,0.0012333333333333085,0.0013666666666666272,201967,5076,261593
750,0.0011666666666666492,7.666666666666933E-4,232380,8175,387668
1000,8.333333333333526E-4,2.3333333333330764E-4,251128,10221,530709
10,0.013533333333333286,0.09323333333333328,107976,216,5033
50,0.0018333333333333535,0.008933333333333349,122091,502,26885
125,9.000000000000119E-4,0.0044999999999999485,150948,1308,63301
250,0.0012666666666666382,8.000000000000229E-4,169709,2744,125697
500,7.000000000000339E-4,8.666666666666822E-4,183541,5227,217252
750,0.0011333333333333195,3.333333333332966E-4,272573,8310,312727
1000,0.0011999999999999789,6.000000000000449E-4,270608,10692,434872
10,0.010733333333333372,0.09906666666666664,131880,118,4310
50,0.0014999999999999458,0.010166666666666657,153657,585,17267
125,9.666666666666712E-4,0.0034999999999999476,169238,1312,49478
250,0.0011999999999999789,0.002366666666666628,194902,2695,120657
500,5.666666666667153E-4,6.333333333333746E-4,201407,5199,269817
750,8.333333333333526E-4,5.333333333333856E-4,217909,7881,399258
1000,6.333333333333746E-4,3.333333333332966E-4,219352,10049,596466
10,0.0040000000000000036,0.058566666666666656,121480,221,6105
50,0.0010999999999999899,0.013299999999999979,141568,613,32088
125,7.333333333333636E-4,0.0075666666666667215,167618,1447,74495
250,8.000000000000229E-4,0.0013666666666666272,194154,2665,154835
500,3.9999999999995595E-4,6.333333333333746E-4,225767,5314,313853
750,4.6666666666661527E-4,3.333333333332966E-4,240671,8018,469844
1000,7.000000000000339E-4,4.6666666666661527E-4,246312,11582,528957
10,0.0069666666666666766,0.057433333333333336,110315,117,4775
50,0.0018666666666666831,0.025466666666666637,124617,496,25038
125,0.0020333333333333314,0.008299999999999974,142479,1209,62468
250,0.0010333333333333306,0.0022999999999999687,171137,2558,133259
500,6.666666666667043E-4,0.0010666666666666602,198099,5141,258396
750,5.666666666667153E-4,7.000000000000339E-4,230778,7576,391359
1000,6.000000000000449E-4,7.000000000000339E-4,239240,10114,529839
10,0.004533333333333278,0.09743333333333337,108715,141,4879
50,0.0020000000000000018,0.007533333333333281,128673,477,26775
125,0.0010333333333333306,0.005166666666666653,138903,1281,64601
250,8.000000000000229E-4,0.0013666666666666272,169689,2511,129397
500,7.000000000000339E-4,4.333333333332856E-4,201713,5309,262095
750,5.333333333333856E-4,3.333333333332966E-4,216389,7694,424716
1000,6.666666666667043E-4,5.333333333333856E-4,259559,10867,665149
10,0.0048000000000000265,0.07866666666666666,145337,295,10464
50,0.001966666666666672,0.01639999999999997,165196,795,28877
125,0.0013666666666666272,0.00666666666666671,168859,1596,88687
250,9.666666666666712E-4,0.0017000000000000348,212843,3188,199259
500,9.333333333333416E-4,6.000000000000449E-4,265855,6409,407644
750,7.333333333333636E-4,4.999999999999449E-4,312586,9909,591708
1000,7.666666666666933E-4,6.333333333333746E-4,336551,13169,783599
10,0.00880000000000003,0.08906666666666663,137457,124,8113
50,0.0020999999999999908,0.011566666666666614,175610,652,41811
125,0.0010666666666666602,0.0040999999999999925,206569,1907,105090
250,0.0011666666666666492,0.0016000000000000458,239957,3731,194047
500,6.333333333333746E-4,0.0010666666666666602,276634,6907,341588
750,8.000000000000229E-4,3.666666666666263E-4,310221,10691,473388
1000,9.000000000000119E-4,3.666666666666263E-4,316817,13100,751501
10,0.007233333333333314,0.0682666666666667,153924,74,7987
50,0.0010333333333333306,0.01646666666666663,183622,763,39485
125,0.0014666666666666162,0.008000000000000007,201762,1763,97602
250,0.0010333333333333306,0.0016666666666667052,244426,3121,186763
500,8.666666666666822E-4,0.0013333333333332975,284355,7477,390280
750,7.666666666666933E-4,2.3333333333330764E-4,321437,10568,570527
1000,9.333333333333416E-4,4.999999999999449E-4,352015,14124,640636
10,0.004633333333333378,0.03283333333333338,143116,128,5949
50,0.0021333333333333204,0.01970000000000005,160091,867,27416
125,0.0015666666666667162,0.0036000000000000476,194424,1173,74740
250,9.000000000000119E-4,0.003166666666666651,181145,4332,126588
500,8.333333333333526E-4,5.666666666667153E-4,214107,5078,251716
750,5.666666666667153E-4,4.6666666666661527E-4,268001,7445,449251
1000,7.666666666666933E-4,9.999999999998899E-5,265640,10326,668181
