CLASSIC,66,2,2,0.06578947368421051,0.9342105263157895
NOREDUCTION,66,2,3,0.06578947368421051,0.9342105263157895
NOREDUCTION,66,2,2,0.06578947368421051,0.9342105263157895
CLASSIC,66,2,7,0.09999999999999998,0.9
NOREDUCTION,66,2,5,0.06842105263157894,0.9315789473684211
EXACT,66,2,6,0.0368421052631579,0.9631578947368421
NOREDUCTION,66,2,6,0.06052631578947365,0.9394736842105263
EXACT,66,2,4,0.06710526315789478,0.9328947368421052
CLASSIC,66,2,5,0.08289473684210524,0.9171052631578948
CLASSIC,66,2,6,0.07499999999999996,0.925
CLASSIC,66,2,3,0.06842105263157894,0.9315789473684211
CLASSIC,66,2,4,0.043421052631578916,0.9565789473684211
EXACT,66,2,5,0.06052631578947365,0.9394736842105263
EXACT,66,2,2,0.06578947368421051,0.9342105263157895
NOREDUCTION,66,2,4,0.06578947368421051,0.9342105263157895
EXACT,66,2,3,0.06578947368421051,0.9342105263157895
EXACT,66,2,7,0.06578947368421051,0.9342105263157895
NOREDUCTION,66,2,7,0.06842105263157894,0.9315789473684211
NOREDUCTION,66,2,8,0.06578947368421051,0.9342105263157895
CLASSIC,66,2,8,0.0736842105263158,0.9263157894736842
EXACT,66,2,8,0.05657894736842106,0.9434210526315789
EXACT,66,2,9,0.0736842105263158,0.9263157894736842
CLASSIC,66,2,11,0.06578947368421051,0.9342105263157895
CLASSIC,66,2,10,0.051315789473684204,0.9486842105263158
CLASSIC,66,2,9,0.05394736842105263,0.9460526315789474
CLASSIC,66,2,12,0.05789473684210522,0.9421052631578948
NOREDUCTION,66,2,10,0.07499999999999996,0.925
NOREDUCTION,66,2,11,0.06052631578947365,0.9394736842105263
EXACT,66,2,12,0.06447368421052635,0.9355263157894737
NOREDUCTION,66,2,9,0.06052631578947365,0.9394736842105263
EXACT,66,2,10,0.06710526315789478,0.9328947368421052
EXACT,66,2,11,0.06842105263157894,0.9315789473684211
NOREDUCTION,66,2,12,0.06315789473684208,0.9368421052631579
EXACT,66,2,14,0.06578947368421051,0.9342105263157895
CLASSIC,66,2,13,0.09210526315789469,0.9078947368421053
NOREDUCTION,66,2,13,0.07631578947368423,0.9236842105263158
NOREDUCTION,66,2,14,0.05789473684210522,0.9421052631578948
EXACT,66,2,13,0.06710526315789478,0.9328947368421052
CLASSIC,66,2,15,0.03157894736842104,0.968421052631579
NOREDUCTION,66,2,15,0.06315789473684208,0.9368421052631579
CLASSIC,66,2,14,0.05526315789473679,0.9447368421052632
EXACT,66,3,3,0.08947368421052637,0.9105263157894736
NOREDUCTION,66,3,3,0.07894736842105265,0.9210526315789473
CLASSIC,66,3,2,0.08026315789473681,0.9197368421052632
NOREDUCTION,66,3,2,0.07763157894736838,0.9223684210526316
EXACT,66,2,15,0.0736842105263158,0.9263157894736842
CLASSIC,66,3,3,0.10921052631578942,0.8907894736842106
CLASSIC,66,3,4,0.18552631578947365,0.8144736842105263
CLASSIC,66,3,5,0.15657894736842104,0.843421052631579
CLASSIC,66,2,16,0.08552631578947367,0.9144736842105263
EXACT,66,2,16,0.07105263157894737,0.9289473684210526
EXACT,66,3,2,0.09999999999999998,0.9
EXACT,66,3,4,0.07894736842105265,0.9210526315789473
NOREDUCTION,66,2,16,0.07499999999999996,0.925
EXACT,66,3,6,0.1328947368421053,0.8671052631578947
EXACT,66,3,5,0.1328947368421053,0.8671052631578947
CLASSIC,66,3,7,0.15000000000000002,0.85
CLASSIC,66,3,8,0.15000000000000002,0.85
EXACT,66,3,8,0.11710526315789471,0.8828947368421053
NOREDUCTION,66,3,5,0.12236842105263157,0.8776315789473684
CLASSIC,66,3,9,0.1657894736842105,0.8342105263157895
CLASSIC,66,3,6,0.13815789473684215,0.8618421052631579
NOREDUCTION,66,3,4,0.06052631578947365,0.9394736842105263
NOREDUCTION,66,3,6,0.11315789473684212,0.8868421052631579
NOREDUCTION,66,3,8,0.11315789473684212,0.8868421052631579
EXACT,66,3,11,0.17236842105263162,0.8276315789473684
EXACT,66,3,10,0.1473684210526316,0.8526315789473684
NOREDUCTION,66,3,9,0.10526315789473684,0.8947368421052632
CLASSIC,66,3,11,0.15921052631578947,0.8407894736842105
EXACT,66,3,7,0.14868421052631575,0.8513157894736842
NOREDUCTION,66,3,11,0.17894736842105263,0.8210526315789474
NOREDUCTION,66,3,10,0.11973684210526314,0.8802631578947369
NOREDUCTION,66,3,13,0.15000000000000002,0.85
NOREDUCTION,66,3,7,0.1618421052631579,0.8381578947368421
CLASSIC,66,3,15,0.16710526315789476,0.8328947368421052
EXACT,66,3,9,0.125,0.875
NOREDUCTION,66,3,15,0.17763157894736836,0.8223684210526316
CLASSIC,66,3,10,0.1328947368421053,0.8671052631578947
EXACT,66,3,16,0.1473684210526316,0.8526315789473684
CLASSIC,66,3,12,0.16842105263157892,0.8315789473684211
NOREDUCTION,66,3,12,0.1618421052631579,0.8381578947368421
CLASSIC,66,3,13,0.17763157894736836,0.8223684210526316
EXACT,66,3,14,0.16315789473684217,0.8368421052631578
EXACT,66,3,12,0.1578947368421053,0.8421052631578947
NOREDUCTION,66,3,14,0.1578947368421053,0.8421052631578947
CLASSIC,66,3,14,0.17236842105263162,0.8276315789473684
CLASSIC,66,4,2,0.15000000000000002,0.85
EXACT,66,3,13,0.1657894736842105,0.8342105263157895
NOREDUCTION,66,4,2,0.07894736842105265,0.9210526315789473
CLASSIC,66,3,16,0.1618421052631579,0.8381578947368421
EXACT,66,3,15,0.1802631578947369,0.8197368421052631
EXACT,66,4,3,0.13421052631578945,0.8657894736842106
