NOREDUCTION,50.5,21.0,10.5,0.7690288713910761
NOREDUCTION,82.83333333333333,21.0,10.5,0.7874015748031497
NOREDUCTION,18.166666666666668,21.0,10.5,1.0
NOREDUCTION,50.5,33.666666666666664,10.5,0.8293963254593176
NOREDUCTION,50.5,21.0,16.166666666666664,0.8110236220472441
NOREDUCTION,50.5,21.0,4.833333333333334,0.5616797900262467
NOREDUCTION,50.5,8.333333333333334,10.5,0.5354330708661418
NOREDUCTION,82.83333333333333,8.333333333333334,10.5,0.5905511811023622
NOREDUCTION,18.166666666666668,8.333333333333334,10.5,0.5774278215223098
NOREDUCTION,50.5,8.333333333333334,4.833333333333334,0.5669291338582677
NOREDUCTION,50.5,8.333333333333334,16.166666666666664,0.5275590551181102
NOREDUCTION,82.83333333333333,8.333333333333334,16.166666666666664,0.6089238845144357
NOREDUCTION,82.83333333333333,33.666666666666664,10.5,0.8976377952755905
NOREDUCTION,18.166666666666668,33.666666666666664,10.5,1.0
NOREDUCTION,50.5,33.666666666666664,16.166666666666664,0.8661417322834646
NOREDUCTION,50.5,33.666666666666664,4.833333333333334,0.5800524934383202
NOREDUCTION,28.944444444444446,8.333333333333334,16.166666666666664,0.5984251968503937
NOREDUCTION,7.388888888888891,8.333333333333334,16.166666666666664,1.0
NOREDUCTION,18.166666666666668,12.555555555555555,16.166666666666664,0.5774278215223098
NOREDUCTION,18.166666666666668,4.1111111111111125,16.166666666666664,0.5511811023622047
NOREDUCTION,18.166666666666668,8.333333333333334,18.055555555555554,0.5616797900262467
NOREDUCTION,18.166666666666668,8.333333333333334,14.277777777777775,0.5380577427821522
NOREDUCTION,82.83333333333333,21.0,4.833333333333334,0.5879265091863517
NOREDUCTION,18.166666666666668,21.0,4.833333333333334,1.0
NOREDUCTION,21.75925925925926,8.333333333333334,16.166666666666664,0.5564304461942258
NOREDUCTION,14.574074074074076,8.333333333333334,16.166666666666664,0.5380577427821522
NOREDUCTION,18.166666666666668,9.74074074074074,16.166666666666664,0.5196850393700787
NOREDUCTION,18.166666666666668,6.9259259259259265,16.166666666666664,0.5538057742782152
NOREDUCTION,18.166666666666668,8.333333333333334,16.796296296296294,0.5669291338582677
NOREDUCTION,61.277777777777786,8.333333333333334,16.166666666666664,0.5564304461942258
NOREDUCTION,39.72222222222222,8.333333333333334,16.166666666666664,0.5826771653543307
NOREDUCTION,50.5,12.555555555555555,16.166666666666664,0.7086614173228346
NOREDUCTION,50.5,4.1111111111111125,16.166666666666664,0.6587926509186351
NOREDUCTION,50.5,8.333333333333334,18.055555555555554,0.5669291338582677
NOREDUCTION,50.5,8.333333333333334,14.277777777777775,0.5590551181102362
NOREDUCTION,82.83333333333333,8.333333333333334,4.833333333333334,0.5590551181102362
NOREDUCTION,18.166666666666668,8.333333333333334,4.833333333333334,0.5669291338582677
NOREDUCTION,18.166666666666668,8.333333333333334,16.166666666666664,0.5170603674540682
NOREDUCTION,21.75925925925926,8.333333333333334,15.537037037037036,0.5564304461942258
NOREDUCTION,14.574074074074076,8.333333333333334,15.537037037037036,0.5380577427821522
NOREDUCTION,18.166666666666668,9.74074074074074,15.537037037037036,0.5196850393700787
NOREDUCTION,18.166666666666668,6.9259259259259265,15.537037037037036,0.5538057742782152
NOREDUCTION,61.277777777777786,8.333333333333334,10.5,0.5564304461942258
NOREDUCTION,39.72222222222222,8.333333333333334,10.5,0.5590551181102362
NOREDUCTION,50.5,12.555555555555555,10.5,0.6036745406824147
