noreduction,10,2,10,0.0,1.0
noreduction,10,2,11,0.0,1.0
noreduction,10,2,12,0.0,1.0
noreduction,10,2,13,0.0,1.0
noreduction,10,2,14,0.0,1.0
noreduction,10,2,15,0.0,1.0
noreduction,10,2,16,0.0,1.0
noreduction,10,2,2,0.0,1.0
noreduction,10,2,3,0.0,1.0
noreduction,10,2,4,0.0,1.0
noreduction,10,2,5,0.0,1.0
noreduction,10,2,6,0.0,1.0
noreduction,10,2,7,0.0,1.0
noreduction,10,2,8,0.0,1.0
noreduction,10,2,9,0.0,1.0
noreduction,10,3,10,0.62,0.38
noreduction,10,3,11,0.64,0.36
noreduction,10,3,12,0.69,0.31000000000000005
noreduction,10,3,13,0.68,0.31999999999999995
noreduction,10,3,14,0.6,0.4
noreduction,10,3,15,0.55,0.44999999999999996
noreduction,10,3,16,0.68,0.31999999999999995
noreduction,10,3,2,0.0,1.0
noreduction,10,3,3,0.0,1.0
noreduction,10,3,4,0.0,1.0
noreduction,10,3,5,0.64,0.36
noreduction,10,3,6,0.64,0.36
noreduction,10,3,7,0.64,0.36
noreduction,10,3,8,0.66,0.33999999999999997
noreduction,10,3,9,0.68,0.31999999999999995
noreduction,10,4,10,0.61,0.39
noreduction,10,4,11,0.59,0.41000000000000003
noreduction,10,4,12,0.69,0.31000000000000005
noreduction,10,4,13,0.65,0.35
noreduction,10,4,14,0.72,0.28
noreduction,10,4,15,0.7,0.30000000000000004
noreduction,10,4,16,0.65,0.35
noreduction,10,4,2,0.0,1.0
noreduction,10,4,3,0.64,0.36
noreduction,10,4,4,0.65,0.35
noreduction,10,4,5,0.72,0.28
noreduction,10,4,6,0.69,0.31000000000000005
noreduction,10,4,7,0.74,0.26
noreduction,10,4,8,0.62,0.38
noreduction,10,4,9,0.68,0.31999999999999995
noreduction,10,5,10,0.65,0.35
noreduction,10,5,11,0.65,0.35
noreduction,10,5,12,0.67,0.32999999999999996
noreduction,10,5,13,0.64,0.36
noreduction,10,5,14,0.66,0.33999999999999997
noreduction,10,5,15,0.64,0.36
noreduction,10,5,16,0.63,0.37
noreduction,10,5,2,0.0,1.0
noreduction,10,5,3,0.67,0.32999999999999996
noreduction,10,5,4,0.66,0.33999999999999997
noreduction,10,5,5,0.67,0.32999999999999996
noreduction,10,5,6,0.69,0.31000000000000005
noreduction,10,5,7,0.64,0.36
noreduction,10,5,8,0.65,0.35
noreduction,10,5,9,0.73,0.27
noreduction,10,6,10,0.65,0.35
noreduction,10,6,11,0.64,0.36
noreduction,10,6,12,0.67,0.32999999999999996
noreduction,10,6,13,0.66,0.33999999999999997
noreduction,10,6,14,0.65,0.35
noreduction,10,6,15,0.64,0.36
noreduction,10,6,16,0.61,0.39
noreduction,10,6,2,0.36,0.64
noreduction,10,6,3,0.68,0.31999999999999995
noreduction,10,6,4,0.69,0.31000000000000005
noreduction,10,6,5,0.71,0.29000000000000004
noreduction,10,6,6,0.65,0.35
