5,3,390,0.8513333333333334,0.1486666666666666
5,4,390,0.8503333333333334,0.14966666666666661
5,5,390,0.854,0.14600000000000002
5,6,390,0.8563333333333333,0.14366666666666672
5,7,390,0.8503333333333334,0.14966666666666661
5,8,390,0.8553333333333333,0.14466666666666672
5,9,390,0.851,0.14900000000000002
5,10,390,0.8533333333333334,0.1466666666666666
5,11,390,0.8503333333333334,0.14966666666666661
5,12,390,0.858,0.14200000000000002
5,13,390,0.8446666666666667,0.15533333333333332
5,14,390,0.8526666666666667,0.14733333333333332
5,15,390,0.848,0.15200000000000002
5,16,390,0.8443333333333334,0.15566666666666662
7,3,390,0.8546666666666667,0.14533333333333331
7,4,390,0.8593333333333333,0.14066666666666672
7,5,390,0.861,0.139
7,6,390,0.852,0.14800000000000002
7,7,390,0.8576666666666667,0.1423333333333333
7,8,390,0.858,0.14200000000000002
7,9,390,0.854,0.14600000000000002
7,10,390,0.8533333333333334,0.1466666666666666
7,11,390,0.8513333333333334,0.1486666666666666
7,12,390,0.8513333333333334,0.1486666666666666
7,13,390,0.8516666666666667,0.14833333333333332
7,14,390,0.8493333333333334,0.15066666666666662
7,15,390,0.851,0.14900000000000002
7,16,390,0.8493333333333334,0.15066666666666662
9,3,390,0.8533333333333334,0.1466666666666666
9,4,390,0.8593333333333333,0.14066666666666672
9,5,390,0.8613333333333333,0.13866666666666672
9,6,390,0.8576666666666667,0.1423333333333333
9,7,390,0.851,0.14900000000000002
9,8,390,0.852,0.14800000000000002
9,9,390,0.8513333333333334,0.1486666666666666
9,10,390,0.851,0.14900000000000002
9,11,390,0.8536666666666667,0.14633333333333332
9,12,390,0.8543333333333333,0.14566666666666672
9,13,390,0.8466666666666667,0.15333333333333332
9,14,390,0.8483333333333334,0.15166666666666662
9,15,390,0.8476666666666667,0.15233333333333332
9,16,390,0.8476666666666667,0.15233333333333332
11,3,390,0.859,0.14100000000000001
11,4,390,0.863,0.137
11,5,390,0.8606666666666667,0.1393333333333333
11,6,390,0.8556666666666667,0.1443333333333333
11,7,390,0.8543333333333333,0.14566666666666672
11,8,390,0.8526666666666667,0.14733333333333332
11,9,390,0.8486666666666667,0.15133333333333332
11,10,390,0.849,0.15100000000000002
11,11,390,0.8503333333333334,0.14966666666666661
11,12,390,0.851,0.14900000000000002
11,13,390,0.846,0.15400000000000003
11,14,390,0.8483333333333334,0.15166666666666662
11,15,390,0.8493333333333334,0.15066666666666662
11,16,390,0.848,0.15200000000000002
13,3,390,0.858,0.14200000000000002
13,4,390,0.8556666666666667,0.1443333333333333
13,5,390,0.8573333333333333,0.14266666666666672
13,6,390,0.8526666666666667,0.14733333333333332
13,7,390,0.8526666666666667,0.14733333333333332
13,8,390,0.8486666666666667,0.15133333333333332
13,9,390,0.847,0.15300000000000002
13,10,390,0.849,0.15100000000000002
13,11,390,0.8503333333333334,0.14966666666666661
13,12,390,0.848,0.15200000000000002
13,13,390,0.8483333333333334,0.15166666666666662
13,14,390,0.8456666666666667,0.15433333333333332
13,15,390,0.848,0.15200000000000002
13,16,390,0.848,0.15200000000000002
15,3,390,0.8573333333333333,0.14266666666666672
15,4,390,0.859,0.14100000000000001
15,5,390,0.8546666666666667,0.14533333333333331
15,6,390,0.8543333333333333,0.14566666666666672
15,7,390,0.8503333333333334,0.14966666666666661
