# W: 60, PAA: 7, A: 7, S: noreduction
10,0.026699999999999946,0.08960000000000001,76408,224,3257
50,0.0017000000000000348,0.014633333333333387,92817,406,13767
125,0.0010333333333333306,0.0020999999999999908,105182,947,29274
250,8.333333333333526E-4,0.0017000000000000348,133611,1898,56353
500,9.000000000000119E-4,0.0012333333333333085,150584,3770,117788
750,7.666666666666933E-4,6.666666666667043E-4,167440,5529,188872
1000,6.000000000000449E-4,4.333333333332856E-4,160095,6704,247130
10,0.007299999999999973,0.0839333333333333,77807,96,2824
50,0.0012999999999999678,0.015033333333333343,87618,348,14480
125,0.0015666666666667162,0.0031333333333333213,107796,943,30324
250,0.0010666666666666602,0.0014666666666666162,131888,1759,61140
500,0.0011333333333333195,5.333333333333856E-4,147680,3783,140883
750,8.000000000000229E-4,6.666666666667043E-4,172287,5364,194510
1000,9.000000000000119E-4,1.3333333333331865E-4,188595,7827,268094
10,0.00990000000000002,0.028299999999999992,83706,95,2702
50,0.002966666666666673,0.023433333333333306,96121,394,15022
125,0.0012666666666666382,0.007833333333333359,107102,845,32365
250,7.666666666666933E-4,0.0011666666666666492,134194,1995,64401
500,8.000000000000229E-4,6.666666666667043E-4,144567,3936,149454
750,6.666666666667043E-4,2.3333333333330764E-4,178869,5824,199486
1000,7.000000000000339E-4,2.9999999999996696E-4,182643,7463,296699
10,0.004133333333333322,0.0605,88550,87,2825
50,0.00326666666666664,0.01959999999999995,101291,417,13611
125,6.000000000000449E-4,0.0030999999999999917,115201,1107,36416
250,0.0010999999999999899,0.0017666666666666941,127020,1934,67036
500,8.000000000000229E-4,6.333333333333746E-4,158791,3952,157174
750,9.000000000000119E-4,3.333333333332966E-4,171215,6191,233571
1000,6.333333333333746E-4,3.666666666666263E-4,188640,7375,280404
10,0.003066666666666662,0.04946666666666666,83206,102,3157
50,9.000000000000119E-4,0.013900000000000023,96286,395,16194
125,0.0018333333333333535,0.003933333333333344,115835,889,35324
250,0.0012999999999999678,0.004533333333333278,140023,2039,69263
500,0.0010333333333333306,6.000000000000449E-4,158438,4054,137176
750,8.666666666666822E-4,7.666666666666933E-4,184197,5684,216005
1000,9.000000000000119E-4,2.666666666666373E-4,182575,7316,285780
10,0.005299999999999971,0.05466666666666664,80838,89,2997
50,0.002066666666666661,0.02526666666666666,100202,417,13238
125,0.0021333333333333204,0.006366666666666632,113649,1006,31848
250,0.0011999999999999789,7.333333333333636E-4,133534,1972,70860
500,0.0014999999999999458,8.000000000000229E-4,153480,3749,137786
750,0.0010666666666666602,3.9999999999995595E-4,177440,6075,204001
1000,0.0011666666666666492,2.3333333333330764E-4,195053,7961,272572
10,0.005866666666666687,0.08966666666666667,81659,80,2868
50,0.0011999999999999789,0.010199999999999987,100367,386,13341
125,5.666666666667153E-4,0.002766666666666695,119151,1025,31194
250,8.333333333333526E-4,0.0025333333333333874,130883,1993,70923
500,8.333333333333526E-4,6.000000000000449E-4,159580,3847,133821
750,5.333333333333856E-4,9.999999999998899E-5,185050,5901,218893
1000,8.000000000000229E-4,1.3333333333331865E-4,194240,7844,271683
10,0.004866666666666686,0.06943333333333335,83739,93,2453
50,0.0012999999999999678,0.015100000000000002,97987,405,12002
125,0.0010000000000000009,0.005099999999999993,115758,1015,31785
250,9.333333333333416E-4,0.0035333333333333883,129855,1928,70148
500,6.000000000000449E-4,7.000000000000339E-4,153041,3799,129267
750,7.000000000000339E-4,4.6666666666661527E-4,178327,5750,204565
1000,7.333333333333636E-4,2.666666666666373E-4,194973,7535,276856
10,0.004833333333333356,0.05343333333333333,82705,85,2548
50,0.002066666666666661,0.024466666666666637,95901,398,12625
125,0.0010333333333333306,0.005299999999999971,109524,959,30624
250,0.0013333333333332975,0.0027333333333333654,128794,1897,58903
500,7.333333333333636E-4,0.0010666666666666602,152322,3874,123501
750,5.666666666667153E-4,1.9999999999997797E-4,169284,5942,189558
1000,7.000000000000339E-4,2.666666666666373E-4,187400,7093,263386
10,0.003066666666666662,0.0772666666666667,81722,90,2531
50,7.666666666666933E-4,0.011366666666666636,100019,391,12142
125,9.333333333333416E-4,0.011366666666666636,106486,946,32435
250,6.666666666667043E-4,0.0013333333333332975,124330,1848,61050
500,7.333333333333636E-4,9.666666666666712E-4,150528,3572,123131
750,8.000000000000229E-4,3.9999999999995595E-4,171123,5836,192287
1000,7.333333333333636E-4,1.9999999999997797E-4,176340,7585,266465
