# W: 60, PAA: 8, A: 7, S: noreduction
10,0.01323333333333332,0.05076666666666663,104958,236,3095
50,0.0014666666666666162,0.024800000000000044,117060,456,18108
125,0.0011999999999999789,0.00436666666666663,141571,983,47220
250,9.666666666666712E-4,0.0033999999999999586,167392,2574,115086
500,9.000000000000119E-4,0.0024999999999999467,199515,4191,248916
750,7.666666666666933E-4,4.6666666666661527E-4,269201,6471,381398
1000,8.666666666666822E-4,4.6666666666661527E-4,328561,8086,460483
10,0.02083333333333337,0.09299999999999997,90680,134,5272
50,0.0018333333333333535,0.027066666666666683,98203,494,22789
125,9.666666666666712E-4,0.0020000000000000018,158061,1148,65545
250,0.0016000000000000458,0.003666666666666707,147790,2396,123066
500,9.333333333333416E-4,0.0010333333333333306,221894,4144,274027
750,9.666666666666712E-4,3.9999999999995595E-4,310113,6429,359255
1000,9.333333333333416E-4,3.333333333332966E-4,316571,9266,509864
10,0.007333333333333303,0.0696,95872,149,3249
50,0.0015333333333333865,0.01753333333333329,130133,500,14978
125,0.0012333333333333085,0.010199999999999987,118044,1332,56693
250,0.0014333333333332865,0.0018666666666666831,148169,2290,98434
500,9.000000000000119E-4,6.333333333333746E-4,233277,4126,208685
750,5.666666666667153E-4,5.333333333333856E-4,292111,5901,288414
1000,8.000000000000229E-4,1.666666666666483E-4,305639,7946,254644
10,0.014433333333333298,0.07586666666666664,86297,81,2276
50,0.0018333333333333535,0.0218666666666667,102546,401,12290
125,7.666666666666933E-4,0.004866666666666686,118200,993,31413
250,8.666666666666822E-4,0.0024333333333332874,147711,1925,60999
500,7.000000000000339E-4,3.333333333332966E-4,186993,3866,124911
750,6.333333333333746E-4,2.666666666666373E-4,292282,6045,192149
1000,6.666666666667043E-4,1.9999999999997797E-4,350197,8335,251953
10,0.02183333333333337,0.04376666666666662,81616,89,1714
50,0.0017000000000000348,0.006900000000000017,96986,391,11348
125,0.0011999999999999789,0.005666666666666709,109368,979,29887
250,8.333333333333526E-4,0.0016666666666667052,148524,2058,65815
500,7.333333333333636E-4,4.6666666666661527E-4,195516,4078,105869
750,5.333333333333856E-4,4.6666666666661527E-4,258168,6141,160360
1000,4.6666666666661527E-4,1.9999999999997797E-4,312219,7876,221232
10,0.010166666666666657,0.038733333333333286,79440,92,2109
50,0.0010333333333333306,0.024466666666666637,95139,395,10291
125,9.333333333333416E-4,0.008199999999999985,116395,999,24178
250,8.333333333333526E-4,0.0016000000000000458,150974,1982,55978
500,6.333333333333746E-4,0.0012999999999999678,180463,4073,105637
750,5.333333333333856E-4,2.666666666666373E-4,251437,6113,161685
1000,7.333333333333636E-4,2.666666666666373E-4,288651,8084,211125
10,0.010566666666666613,0.05576666666666663,78725,102,2077
50,0.0025333333333333874,0.022766666666666713,93973,392,10791
125,0.0022999999999999687,0.010800000000000032,111799,963,24552
250,6.000000000000449E-4,0.002766666666666695,146099,1919,52847
500,6.666666666667043E-4,9.000000000000119E-4,193409,3981,107547
750,7.333333333333636E-4,6.666666666667043E-4,284931,6070,155565
1000,7.000000000000339E-4,2.9999999999996696E-4,287988,7857,207817
10,0.01213333333333333,0.06766666666666665,81040,86,2038
50,0.0023333333333332984,0.007133333333333325,93510,381,10442
125,8.666666666666822E-4,0.006199999999999983,110949,972,26797
250,8.000000000000229E-4,0.0018000000000000238,134587,1950,52678
500,7.000000000000339E-4,4.6666666666661527E-4,200101,4046,93698
750,7.000000000000339E-4,7.000000000000339E-4,251235,6123,156528
1000,7.666666666666933E-4,6.666666666665932E-5,303740,8105,195190
10,0.025800000000000045,0.06273333333333331,78070,89,2043
50,8.666666666666822E-4,0.005700000000000038,93102,402,10312
125,0.0010999999999999899,0.0018666666666666831,108692,980,24496
250,8.666666666666822E-4,0.001966666666666672,137995,2028,45801
500,7.666666666666933E-4,4.333333333332856E-4,176245,3998,84431
750,7.666666666666933E-4,8.666666666666822E-4,246178,5991,142126
1000,5.666666666667153E-4,3.666666666666263E-4,273162,7844,184361
10,0.009133333333333327,0.07446666666666668,80487,92,2078
50,0.0010333333333333306,0.00986666666666669,89899,404,9841
125,0.0015666666666667162,0.0047000000000000375,108434,969,21466
250,8.666666666666822E-4,0.0016333333333333755,135964,1974,44009
500,8.666666666666822E-4,3.9999999999995595E-4,190685,3855,88796
750,8.333333333333526E-4,1.3333333333331865E-4,249565,5892,130337
1000,8.333333333333526E-4,4.6666666666661527E-4,272323,7587,164030
