# W: 60, PAA: 8, A: 7, S: noreduction
10,0.01536666666666664,0.0833666666666667,93338,,210,2778
50,0.0016666666666667052,0.013833333333333364,108699,,509,12344
125,0.0011333333333333195,0.008199999999999985,142231,,1091,30473
250,5.666666666667153E-4,0.002666666666666706,181353,,2241,62096
500,4.6666666666661527E-4,0.0011333333333333195,232953,,4354,124335
750,3.9999999999995595E-4,6.000000000000449E-4,324798,,6650,205756
1000,2.666666666666373E-4,6.666666666665932E-5,345487,,8947,272896
10,0.015466666666666629,0.08563333333333334,92192,,83,2636
50,0.0020000000000000018,0.017866666666666697,114244,,427,12822
125,8.000000000000229E-4,0.003566666666666718,143018,,1003,29830
250,3.9999999999995595E-4,9.666666666666712E-4,177662,,2094,64815
500,3.9999999999995595E-4,7.333333333333636E-4,249703,,4221,134375
750,5.333333333333856E-4,6.666666666667043E-4,311233,,6742,203404
1000,4.6666666666661527E-4,1.666666666666483E-4,351728,,8894,289697
10,0.03323333333333334,0.07563333333333333,96333,,105,2881
50,0.0014666666666666162,0.010800000000000032,112656,,476,14839
125,7.333333333333636E-4,0.004066666666666663,144163,,1037,28814
250,5.333333333333856E-4,0.00216666666666665,191444,,2171,71530
500,6.000000000000449E-4,0.0023333333333332984,230867,,4018,127413
750,3.666666666666263E-4,2.9999999999996696E-4,332216,,6707,213591
1000,4.333333333332856E-4,4.6666666666661527E-4,363864,,8376,272051
10,0.008533333333333282,0.06496666666666662,86165,,82,3413
50,0.0027000000000000357,0.014033333333333342,109323,,424,15937
125,8.000000000000229E-4,0.006733333333333369,156105,,1093,29064
250,4.999999999999449E-4,0.0038333333333333552,188497,,2203,65213
500,5.666666666667153E-4,8.000000000000229E-4,248560,,4640,147430
750,4.999999999999449E-4,3.9999999999995595E-4,315174,,6355,222119
1000,3.9999999999995595E-4,3.333333333332966E-4,340575,,8607,281796
10,0.01770000000000005,0.07546666666666668,94419,,102,3098
50,0.002266666666666639,0.01993333333333336,114852,,383,13513
125,6.000000000000449E-4,0.004933333333333345,146301,,1127,30726
250,2.9999999999996696E-4,0.0018000000000000238,198423,,2236,65216
500,2.9999999999996696E-4,5.666666666667153E-4,262198,,4364,137560
750,1.666666666666483E-4,2.666666666666373E-4,328845,,6480,202475
1000,1.3333333333331865E-4,3.333333333332966E-4,388812,,8276,266862
10,0.008900000000000019,0.05663333333333331,87693,,97,2547
50,0.0011999999999999789,0.02300000000000002,114797,,447,9828
125,0.0012333333333333085,0.0046000000000000485,149440,,996,34797
250,6.000000000000449E-4,0.002566666666666717,194224,,2006,59329
500,7.333333333333636E-4,0.0012666666666666382,247913,,4369,124510
750,5.333333333333856E-4,3.666666666666263E-4,336827,,6413,196840
1000,4.6666666666661527E-4,4.333333333332856E-4,356897,,8524,268696
10,0.0087666666666667,0.047699999999999965,91113,,95,2405
50,0.0015333333333333865,0.014900000000000024,115163,,428,11926
125,0.0011333333333333195,0.002766666666666695,144529,,1014,32147
250,7.333333333333636E-4,0.001966666666666672,186100,,2146,58089
500,8.333333333333526E-4,0.0011333333333333195,239165,,4402,121401
750,5.666666666667153E-4,3.666666666666263E-4,309814,,6147,181665
1000,5.666666666667153E-4,3.333333333332966E-4,373700,,8265,263652
10,0.012833333333333363,0.06569999999999998,89735,,94,2620
50,0.0011999999999999789,0.011733333333333373,110896,,430,10088
125,5.666666666667153E-4,0.003666666666666707,142132,,1036,29116
250,4.6666666666661527E-4,0.0017333333333333645,192233,,2083,57389
500,1.3333333333331865E-4,7.000000000000339E-4,249334,,4421,117063
750,9.999999999998899E-5,3.666666666666263E-4,323415,,5977,187080
1000,2.3333333333330764E-4,3.9999999999995595E-4,327585,,8142,240271
10,0.008133333333333326,0.06303333333333339,85154,,97,1793
50,0.0023999999999999577,0.008233333333333315,110301,,392,11944
125,9.333333333333416E-4,0.00653333333333328,132348,,1059,26669
250,6.333333333333746E-4,0.0023999999999999577,180005,,2086,63581
500,6.000000000000449E-4,4.6666666666661527E-4,255634,,4336,133136
750,3.9999999999995595E-4,7.000000000000339E-4,318561,,5800,164854
1000,4.999999999999449E-4,2.9999999999996696E-4,345261,,8472,241202
10,0.012333333333333307,0.11293333333333333,89721,,96,2166
50,0.0030999999999999917,0.011800000000000033,111625,,439,10265
125,0.0013999999999999568,0.008466666666666622,142050,,1056,31385
250,7.000000000000339E-4,0.004633333333333378,188874,,2159,59344
500,3.9999999999995595E-4,7.666666666666933E-4,262539,,3966,116821
750,6.000000000000449E-4,3.333333333332966E-4,329601,,6284,186912
1000,3.666666666666263E-4,6.666666666665932E-5,404294,,8248,265951
